Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1600000,1.4005262,99.0,0.13169307,-0.0675000011920929,-0.0675000011920929,1.0
1610000,1.4005262,99.0,0.12945503,0.135,0.135,1.0
1620000,1.4015493,99.0,0.11239332,0.2649999976158142,0.2649999976158142,1.0
1630000,1.4015496,99.0,0.10636101,0.165,0.165,1.0
1640000,1.3990461,99.0,0.1016984,0.3874999988079071,0.3874999988079071,1.0
1650000,1.3990461,99.0,0.11605308,0.2949999976158142,0.2949999976158142,1.0
1660000,1.3992044,99.0,0.122988574,0.2049999988079071,0.2049999988079071,1.0
1670000,1.3992044,99.0,0.116424344,0.2224999988079071,0.2224999988079071,1.0
1680000,1.3989714,99.0,0.1070086,-0.5925000011920929,-0.5925000011920929,1.0
1690000,1.3989714,99.0,0.108341604,0.3399999988079071,0.3399999988079071,1.0
1700000,1.3990418,99.0,0.0996351,0.1575,0.1575,1.0
1710000,1.3990419,99.0,0.07926772,0.0375,0.0375,1.0
1720000,1.3981278,99.0,0.094607614,0.42749999642372133,0.42749999642372133,1.0
1730000,1.3981279,99.0,0.09221093,0.1625,0.1625,1.0
1740000,1.398448,99.0,0.08318018,0.2474999988079071,0.2474999988079071,1.0
1750000,1.3984481,99.0,0.10039838,0.3275,0.3275,1.0
1760000,1.3990406,99.0,0.099339135,0.3475,0.3475,1.0
1770000,1.3996142,99.0,0.10247824,0.2674999988079071,0.2674999988079071,1.0
1780000,1.3996142,99.0,0.105993815,0.1949999988079071,0.1949999988079071,1.0
1790000,1.3997014,99.0,0.10296318,0.27749999761581423,0.27749999761581423,1.0
1800000,1.3997049,99.0,0.11030428,0.2724999988079071,0.2724999988079071,1.0
1810000,1.3997047,99.0,0.10974618,0.3025,0.3025,1.0
1820000,1.4004886,99.0,0.102356575,0.23499999880790712,0.23499999880790712,1.0
1830000,1.4004885,99.0,0.10946828,0.21,0.21,1.0
1840000,1.4016075,99.0,0.11430955,0.31249999642372134,0.31249999642372134,1.0
1850000,1.4016075,99.0,0.111623615,0.3299999964237213,0.3299999964237213,1.0
1860000,None,99.0,0.116915435,0.195,0.195,1.0
1870000,1.4007264,99.0,0.12737489,0.024999998807907105,0.024999998807907105,1.0
1880000,1.3985547,99.0,0.12401583,0.2124999988079071,0.2124999988079071,1.0
1890000,1.3985544,99.0,0.1310905,0.3699999976158142,0.3699999976158142,1.0
1900000,1.3985044,99.0,0.11517176,0.39999999761581423,0.39999999761581423,1.0
1910000,1.3985044,99.0,0.11934576,0.2849999988079071,0.2849999988079071,1.0
1920000,1.3983681,99.0,0.12179244,0.275,0.275,1.0
1930000,1.3983682,99.0,0.12728515,0.2299999988079071,0.2299999988079071,1.0
1940000,1.3974502,99.0,0.119342126,0.195,0.195,1.0
1950000,1.3974502,99.0,0.13388494,0.3324999964237213,0.3324999964237213,1.0
1960000,1.3961447,99.0,0.11807565,0.2249999988079071,0.2249999988079071,1.0
1970000,1.3961447,99.0,0.12067938,0.2949999988079071,0.2949999988079071,1.0
1980000,1.3956684,99.0,0.12119922,0.2274999988079071,0.2274999988079071,1.0
1990000,1.395352,99.0,0.1161988,0.3099999976158142,0.3099999976158142,1.0
2000000,1.3953521,99.0,0.12083296,0.3074999988079071,0.3074999988079071,1.0
2010000,1.3932707,99.0,0.11643641,-1.6950000035762787,-1.6950000035762787,1.0
2020000,1.392936,99.0,0.11859265,0.1899999988079071,0.1899999988079071,1.0
2030000,1.3929361,99.0,0.13261953,0.2374999988079071,0.2374999988079071,1.0
2040000,1.3941858,99.0,0.12942064,0.2974999964237213,0.2974999964237213,1.0
2050000,1.3941859,99.0,0.13669977,0.1924999988079071,0.1924999988079071,1.0
2060000,1.3942163,99.0,0.13277388,0.23499999880790712,0.23499999880790712,1.0
2070000,1.3942163,99.0,0.12125904,0.2874999988079071,0.2874999988079071,1.0
2080000,1.3929025,99.0,0.146617,0.3524999976158142,0.3524999976158142,1.0
2090000,1.3929025,99.0,0.11943182,0.2074999976158142,0.2074999976158142,1.0
